macro_sector_name,sector_name,industry_name,basic_industry_name,company,symbol,market_cap
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",AGI Infra,AGIIL,3740.79
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Ashiana Housing,ASHIANA,3229.96
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Kolte Patil Dev.,KOLTEPATIL,3126.47
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Hubtown,HUBTOWN,3050.47
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Marathon Nextgen,MARATHON,2864.06
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Raymond Realty,RAYMONDREL,2798.44
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Raymond,RAYMOND,2660.95
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Ajmera Realty,AJMERA,2558.17
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Arvind SmartSp.,ARVSMART,2504.65
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Alembic,ALEMBICLTD,2350.06
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Arkade,ARKADE,2095.47
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Omaxe,OMAXE,1447.89
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Shriram Properti,SHRIRAMPPS,1358.06
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Unitech,UNITECH,1336.85
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Arihant Super.,ARIHANTSUP,1149.81
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Suraj Estate,SURAJEST,1038.03
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Vascon Engineers,VASCONEQ,867.37
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Eldeco Housing,ELDEHSG,839.74
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Prozone Realty,PROZONER,765.41
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",C C C L,CCCL,706.78
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",PVP Ventures,PVP,705.44
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Modi's Navnirman,MODIS,643.48
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Peninsula Land,PENINLAND,607.50
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",GeeCee Vent.,GEECEE,605.66
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Nila Spaces,NILASPACES,547.92
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Pansari Develop.,PANSARI,528.64
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Suratwwala Busi.,SBGLP,515.12
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Mason Infratech,MASON,376.45
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Parsvnath Devl.,PARSVNATH,345.23
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Nila Infrastruct,NILAINFRA,318.27
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Atal Realtech,ATALREAL,317.98
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Shradha Infrapr.,SHRADHA,306.01
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Emami Realty Ltd,EMAMIREAL,285.01
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Generic Engineer,GENCON,258.49
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Ravinder Heights,RVHL,255.93
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Active Infra.,ACTIVEINFR,255.26
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Supreme Holdings,SUPREME,218.60
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Vipul Ltd,VIPULLTD,187.59
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Lancor Holdings,LANCORHOL,183.43
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Sumit Woods,SUMIT,173.61
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",AMJ Land Holdin.,AMJLAND,162.80
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Prajay Engineers,PRAENG,148.83
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",V R Infraspace,VR,127.39
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",H D I L,HDIL,117.08
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Art Nirman Ltd,ARTNIRMAN,100.97
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Dharan Infra-EPC,DHARAN,83.66
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Ansal Properties,ANSALAPI,64.27
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Golden Tobacco,GOLDENTOBC,51.07
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Country Condo,COUNCODOS,41.60
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Dhanuka Infra Realty,DIRL,11.55
Consumer Discretionary,Realty,Realty,Real Estate related services,P.E. Analytics,PROPEQUITY,187.11
Consumer Discretionary,Realty,Realty,Real Estate related services,Standard Inds.,SIL,97.97
Consumer Discretionary,Realty,Realty,Real Estate related services,Landmark Prop.,LPDC,81.06
Consumer Discretionary,Realty,Realty,Real Estate related services,Homesfy Realty,HOMESFY,48.73
Consumer Discretionary,Realty,Realty,Real Estate Investment Trusts (REITs),Knowledge Realty,KRT,53085.97
Consumer Discretionary,Realty,Realty,Real Estate Investment Trusts (REITs),Embassy Off.REIT,EMBASSY,40173.78
Consumer Discretionary,Realty,Realty,Real Estate Investment Trusts (REITs),Mindspace Busine,MINDSPACE,36705.08
Consumer Discretionary,Realty,Realty,Real Estate Investment Trusts (REITs),Brookfield India,BIRET,27908.32
Consumer Discretionary,Realty,Realty,Real Estate Investment Trusts (REITs),Nexus Select,NXST,24786.62
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Indian Hotels Co,INDHOTEL,94964.72
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,ITC Hotels,ITCHOTELS,36675.35
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,EIH,EIHOTEL,19695.28
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Chalet Hotels,CHALET,17719.17
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Ventive Hospital,VENTIVE,16233.36
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Leela Palaces Hotels,THELEELA,15158.69
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Lemon Tree Hotel,LEMONTREE,8999.15
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Valor Estate,DBREALTY,6173.49
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Mahindra Holiday,MHRIL,5764.27
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Juniper Hotels,JUNIPER,4868.48
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,I T D C,ITDC,4506.71
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Samhi Hotels,SAMHI,3597.00
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Apeejay Surrend.,PARKHOTELS,2703.23
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Brigade Hotel,BRIGHOTEL,2304.56
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,TajGVK Hotels,TAJGVK,2223.56
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,EIH Assoc.Hotels,EIHAHOTELS,2014.52
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Oriental Hotels,ORIENTHOT,1793.58
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Asian Hotels (N),ASIANHOTNR,1229.21
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Advent Hotels,ADVENTHTL,1041.29
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Royal Orch.Hotel,ROHLTD,996.75
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Viceroy Hotels,VHLTD,993.41
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Kamat Hotels,KAMATHOTEL,547.98
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,HLV,HLVLTD,526.74
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Advani Hotels.,ADVANIHOTR,505.46
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Sinclairs Hotels,SINCLAIR,400.75
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Robust Hotels,RHL,339.20
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Apollo Sindoori,APOLSINHOT,325.21
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Suba Hotels,SUBAHOTELS,315.52
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Grand Continent,GCHOTELS,276.36
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Asian Hotels (E),AHLEAST,270.42
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Country Club Hos,CCHHL,227.11
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,The Byke Hospi.,BYKE,217.35
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Saj Hotels,SAJHOTELS,70.63
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Blu.Coast Hotel.,BLUECOAST,38.17
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Kaushalya Infra.,KAUSHALYA,31.89
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,TGB Banquets,TGBHOTELS,27.29
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Sri Havisha,HAVISHA,22.77
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Debock Industrie,DIL,22.13
Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Univa Foods,UNIVAFOODS,14.19
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Jubilant Food.,JUBLFOOD,34298.82
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Travel Food,TRAVELFOOD,16278.13
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Devyani Intl.,DEVYANI,15705.57
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Westlife Food,WESTLIFE,7702.48
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Sapphire Foods,SAPPHIRE,6591.14
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Restaurant Brand,RBA,3705.55
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,United Foodbrands,UFBL,918.68
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Coffee Day Enter,COFFEEDAY,639.24
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Speciality Rest.,SPECIALITY,496.44
Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,Grill Splendour,BIRDYS,69.42
Consumer Discretionary,Consumer Services,Leisure Services,Amusement Parks/ Other Recreation,Wonderla Holiday,WONDERLA,3028.13
Consumer Discretionary,Consumer Services,Leisure Services,Amusement Parks/ Other Recreation,Imagica. Enter.,IMAGICAA,2432.06
Consumer Discretionary,Consumer Services,Leisure Services,Amusement Parks/ Other Recreation,Delta Corp,DELTACORP,1641.69
Consumer Discretionary,Consumer Services,Leisure Services,Wellness,Kaya Ltd,KAYA,484.17
Consumer Discretionary,Consumer Services,Leisure Services,Wellness,Lloyds Luxuries,LLOYDS,121.77
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",I R C T C,IRCTC,45684.64
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",TBO Tek,TBOTEK,13201.61
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",BLS Internat.,BLS,11501.99
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Le Travenues,IXIGO,7458.26
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Thomas Cook (I),THOMASCOOK,4894.31
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Easy Trip Plann.,EASEMYTRIP,3134.97
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Yatra Online,YATRA,1857.89
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",DU Digital,DUGLOBAL,309.05
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",TSC India,TSC,51.28
Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",Winny Immigratio,WINNY,10.03
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,NIIT Learning,NIITMTS,4638.75
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,NIIT,NIITLTD,970.51
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Global Education,GLOBAL,511.66
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Aptech,APTECHT,501.84
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Vinsys IT Serv.,VINSYS,455.60
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Career Point Edu,CPEDU,366.86
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Arihant Academy,ARIHANTACA,299.73
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,CL Educate,CLEDUCATE,209.08
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Zee Learn,ZEELEARN,195.45
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Flywings Simula.,FWSTC,191.23
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Drone Destinatio,DRONE,120.42
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Compucom Soft.,COMPUSOFT,113.39
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Moxsh Overseas,MOXSH,100.16
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,LCC Infotech,LCCINFOTEC,59.52
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Tree House Edu.,TREEHOUSE,40.73
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,DSJ Keep Learn,KEEPLEARN,30.68
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,Educomp Sol.,EDUCOMP,13.10
Consumer Discretionary,Consumer Services,Other Consumer Services,Education,MT Educare,MTEDUCARE,10.26
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Physicswallah,PWL,24770.22
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,MPS,MPSLTD,2568.69
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Veranda Learning,VERANDA,1752.61
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Jaro Institute,JARO,980.86
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Addictive Learn,ADDICTIVE,167.85
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,G-Tec Janix,GTECJAINX,19.60
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Docmode Health,DHTL,14.22
Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,Usha Mart. Edu.,UMESLTD,10.60
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,SIS,SIS,4334.90
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,E Factor Experie,EFACTOR,307.51
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,Party Cruisers,PARTYCRUS,96.72
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,Touchwood Enter.,TOUCHWOOD,81.88
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,Blue Pebble,BLUEPEBBLE,55.79
Consumer Discretionary,Consumer Services,Other Consumer Services,Other Consumer Services,Thinking Hats,THESL,20.61
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Trent,TRENT,138582.55
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Lenskart Solut.,LENSKART,93342.30
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,A B Lifestyle,ABLBL,12452.91
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Vedant Fashions,MANYAVAR,9463.77
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Aditya Bir. Fas.,ABFRL,8186.96
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,V2 Retail,V2RETAIL,7251.79
Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Aditya Vision,AVL,6250.25
