reason,company,symbol,url,basic_industry
BSE stock (numeric symbol),Prime Fresh,540404,/company/540404/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),BharatRohan Air.,544535,/company/544535/,Other Agricultural Products
BSE stock (numeric symbol),Tierra Agrotech,543531,/company/543531/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Aelea Commoditi.,544213,/company/544213/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Sayaji Industr,540728,/company/540728/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Saptarishi Agro,519238,/company/519238/,Other Agricultural Products
BSE stock (numeric symbol),JK Agri Genetics,536493,/company/536493/,Other Agricultural Products
BSE stock (numeric symbol),Harshdeep Horti.,544105,/company/544105/,Other Agricultural Products
BSE stock (numeric symbol),MANGALAM SEEDS,539275,/company/539275/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Puretrop Fruits,530077,/company/530077/,Other Agricultural Products
BSE stock (numeric symbol),Naturite Agro,538926,/company/538926/,Other Agricultural Products
BSE stock (numeric symbol),IB Infotech,519463,/company/519463/,Other Agricultural Products
BSE stock (numeric symbol),Himalaya Food,526899,/company/526899/,Other Agricultural Products
BSE stock (numeric symbol),Raghuvansh Agro.,538921,/company/538921/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Unisem Agritech,544648,/company/544648/,Other Agricultural Products
BSE stock (numeric symbol),Flex Foods,523672,/company/523672/,Other Agricultural Products
BSE stock (numeric symbol),Universal Starch,524408,/company/524408/,Other Agricultural Products
BSE stock (numeric symbol),Unique Organics,530997,/company/530997/,Other Agricultural Products
BSE stock (numeric symbol),Nag. Agri Tech.,531832,/company/531832/,Other Agricultural Products
BSE stock (numeric symbol),Stanbik Agro,544659,/company/544659/,Other Agricultural Products
BSE stock (numeric symbol),Prospect Consum.,543814,/company/543814/,Other Agricultural Products
BSE stock (numeric symbol),Indrayani Biotec,526445,/company/526445/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),City Crops Agro,544000,/company/544000/,Other Agricultural Products
BSE stock (numeric symbol),Pearl Green Club,543540,/company/543540/,Other Agricultural Products
BSE stock (numeric symbol),Sunil Agro Foods,530953,/company/530953/,Other Agricultural Products
BSE stock (numeric symbol),RKD Agri,511169,/company/511169/,Other Agricultural Products
BSE stock (numeric symbol),Times Green Ener,543310,/company/543310/,Other Agricultural Products
BSE stock (numeric symbol),TGIF Agribusines,544175,/company/544175/,Other Agricultural Products
BSE stock (numeric symbol),Annvrridhhi Ven,538539,/company/538539/,Other Agricultural Products
BSE stock (numeric symbol),Hamps Bio,544312,/company/544312/,Other Agricultural Products
BSE stock (numeric symbol),Hindustan Agrig.,519574,/company/519574/,Other Agricultural Products
BSE stock (numeric symbol),Neopolitan Pizza,544269,/company/544269/,Other Agricultural Products
BSE stock (numeric symbol),White Organic,513713,/company/513713/,Other Agricultural Products
BSE stock (numeric symbol),Sh. Rajiv. Oil,530295,/company/530295/,Other Agricultural Products
BSE stock (numeric symbol),Alfavision Overs,531156,/company/531156/,Other Agricultural Products
BSE stock (numeric symbol),Tarai Foods,519285,/company/519285/,Other Agricultural Products
BSE stock (numeric symbol),Swasth Foodtech,544368,/company/544368/,Other Agricultural Products
BSE stock (numeric symbol),Khandelwal Extra,519064,/company/519064/,Other Agricultural Products
BSE stock (numeric symbol),Elegant Floricul,526473,/company/526473/,Other Agricultural Products
BSE stock (numeric symbol),Olympic Oil Ind.,507609,/company/507609/,Other Agricultural Products
BSE stock (numeric symbol),Prima Agro,519262,/company/519262/,Other Agricultural Products
BSE stock (numeric symbol),Vasudhagama Ent.,539291,/company/539291/consolidated/,Other Agricultural Products
BSE stock (numeric symbol),Omega Ag Seeds,519479,/company/519479/,Other Agricultural Products
BSE stock (numeric symbol),Natura Hue Chem,531834,/company/531834/,Other Agricultural Products
BSE stock (numeric symbol),Ashoka Refinerie,526983,/company/526983/,Other Agricultural Products
BSE stock (numeric symbol),Madhur Inds,519279,/company/519279/,Other Agricultural Products
BSE stock (numeric symbol),Jagatjit Inds.,507155,/company/507155/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Monika Alcobev,544451,/company/544451/,Breweries & Distilleries
BSE stock (numeric symbol),FratelliVineyard,541741,/company/541741/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Agribio Spirits,539546,/company/539546/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Comfort Intech,531216,/company/531216/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Shri Gang Indus,523309,/company/523309/,Breweries & Distilleries
BSE stock (numeric symbol),Cupid Breweries,512361,/company/512361/,Breweries & Distilleries
BSE stock (numeric symbol),Tahmar Enterp.,516032,/company/516032/,Breweries & Distilleries
BSE stock (numeric symbol),Kati patang Life,531126,/company/531126/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Suraj Industries,526211,/company/526211/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Winsome Brew.,526471,/company/526471/,Breweries & Distilleries
BSE stock (numeric symbol),Silver Oak (I),531635,/company/531635/consolidated/,Breweries & Distilleries
BSE stock (numeric symbol),Valencia Nutrit.,542910,/company/542910/consolidated/,Other Beverages
BSE stock (numeric symbol),Orient Beverages,507690,/company/507690/consolidated/,Other Beverages
BSE stock (numeric symbol),ANS Industries,531406,/company/531406/,Other Beverages
BSE stock (numeric symbol),Transglobe Foods,519367,/company/519367/,Other Beverages
BSE stock (numeric symbol),Elitecon Inter.,539533,/company/539533/consolidated/,Cigarettes & Tobacco Products
BSE stock (numeric symbol),NTC Industries,526723,/company/526723/consolidated/,Cigarettes & Tobacco Products
BSE stock (numeric symbol),Sinnar Bidi Udy.,509887,/company/509887/,Cigarettes & Tobacco Products
BSE stock (numeric symbol),Raghunath Intl.,526813,/company/526813/consolidated/,Cigarettes & Tobacco Products
BSE stock (numeric symbol),KSE,519421,/company/519421/,Animal Feed
BSE stock (numeric symbol),Shivam Chemicals,544165,/company/544165/consolidated/,Animal Feed
BSE stock (numeric symbol),Mayank Cattle Fo,544106,/company/544106/,Animal Feed
BSE stock (numeric symbol),Vadilal Enterp.,519152,/company/519152/,Dairy Products
BSE stock (numeric symbol),SC Agrotech,526081,/company/526081/,Dairy Products
BSE stock (numeric symbol),Milkfood,507621,/company/507621/consolidated/,Dairy Products
BSE stock (numeric symbol),Modern Dairies,519287,/company/519287/,Dairy Products
BSE stock (numeric symbol),Virat Crane Inds,519457,/company/519457/,Dairy Products
BSE stock (numeric symbol),Healthy Life,543546,/company/543546/consolidated/,Dairy Products
BSE stock (numeric symbol),Dindigul Farm,544201,/company/544201/,Dairy Products
BSE stock (numeric symbol),Tasty Dairy,540955,/company/540955/,Dairy Products
BSE stock (numeric symbol),Apis India,506166,/company/506166/consolidated/,Other Food Products
BSE stock (numeric symbol),Pajson Agro,544657,/company/544657/,Other Food Products
BSE stock (numeric symbol),Nutricircle,530219,/company/530219/,Other Food Products
BSE stock (numeric symbol),Wardwizard Foods,539132,/company/539132/,Other Food Products
BSE stock (numeric symbol),Mother Nutri,544623,/company/544623/,Other Food Products
BSE stock (numeric symbol),Tirupati Starch,524582,/company/524582/,Other Food Products
BSE stock (numeric symbol),Chemkart India,544442,/company/544442/consolidated/,Other Food Products
BSE stock (numeric symbol),Vistar Amar,538565,/company/538565/,Other Food Products
BSE stock (numeric symbol),Leo Dryfruits,544329,/company/544329/,Other Food Products
BSE stock (numeric symbol),Kovil. Lak. Rol.,507598,/company/507598/,Other Food Products
BSE stock (numeric symbol),IEL,524614,/company/524614/,Other Food Products
BSE stock (numeric symbol),Rukmani Devi Gar,544552,/company/544552/,Other Food Products
BSE stock (numeric symbol),Gujarat Peanut,544548,/company/544548/,Other Food Products
BSE stock (numeric symbol),Team24 Consumer,500458,/company/500458/,Other Food Products
BSE stock (numeric symbol),Oceanic Foods,540405,/company/540405/,Other Food Products
BSE stock (numeric symbol),NHC Foods,517554,/company/517554/consolidated/,Other Food Products
BSE stock (numeric symbol),Kothari Ferment.,507474,/company/507474/,Other Food Products
BSE stock (numeric symbol),Saboo Sodium,530461,/company/530461/,Other Food Products
BSE stock (numeric symbol),Abram Food,544422,/company/544422/,Other Food Products
BSE stock (numeric symbol),Spectrum Foods,531982,/company/531982/,Other Food Products
BSE stock (numeric symbol),Jetmall Spices,543286,/company/543286/,Other Food Products
BSE stock (numeric symbol),Progrex Ventures,531265,/company/531265/,Other Food Products
BSE stock (numeric symbol),Tricom Fruit,531716,/company/531716/,Other Food Products
BSE stock (numeric symbol),Lotus Chocolate,523475,/company/523475/,Packaged Foods
BSE stock (numeric symbol),Mishtann Foods,539594,/company/539594/consolidated/,Packaged Foods
BSE stock (numeric symbol),Emrock Corporation,531676,/company/531676/,Packaged Foods
BSE stock (numeric symbol),Aveer Foods,543737,/company/543737/,Packaged Foods
BSE stock (numeric symbol),Sampre Nutrition,530617,/company/530617/,Packaged Foods
BSE stock (numeric symbol),Chatha Foods,544151,/company/544151/,Packaged Foods
BSE stock (numeric symbol),Bambino Agro Ind,519295,/company/519295/,Packaged Foods
BSE stock (numeric symbol),Sumuka Agro,532070,/company/532070/,Packaged Foods
BSE stock (numeric symbol),Aayush Wellness,539528,/company/539528/,Packaged Foods
BSE stock (numeric symbol),Tanvi Foods,540332,/company/540332/consolidated/,Packaged Foods
BSE stock (numeric symbol),Galaxy Cloud,506186,/company/506186/,Packaged Foods
BSE stock (numeric symbol),Ceeta Industries,514171,/company/514171/,Packaged Foods
